identificationType,fileIdentifier,fileSize,ArtifactId,similarity(s),RawLicenseName(s),licenseName(s),licenseURL(s),auther(s),relatedURL(s),name,description
pathSuffix,elasticsearch-6.2.3\lib\jackson-dataformat-smile-2.8.10.jar#\META-INF\maven\com.fasterxml.jackson.dataformat\jackson-dataformat-smile\pom.xml,1860,com.fasterxml.jackson.dataformat--jackson-dataformat-smile--2.8.10,0.5,,spdx/Apache-2.0,,,,Jackson dataformat: Smile,"Support for reading and writing Smile (""binary JSON"") encoded data using Jackson abstractions (streaming API, data binding, tree model)"
pathSuffix,elasticsearch-6.2.3\lib\jackson-dataformat-yaml-2.8.10.jar#\META-INF\LICENSE,317,?--jackson-dataformat-yaml--2.8.10.jar#,"0.72566,
0.72208",,Approved/Apache-2.0 licensed NOTICE,,,,jackson-dataformat-yaml,
pathSuffix,elasticsearch-6.2.3\lib\jackson-dataformat-yaml-2.8.10.jar#\META-INF\NOTICE,825,?--jackson-dataformat-yaml--2.8.10.jar#,"0.75015,
0.74644,
0.74521",,Approved/FasterXML_CREDITS_NOTICE,,,,jackson-dataformat-yaml,
pathSuffix,elasticsearch-6.2.3\lib\joda-time-2.9.9.jar#\META-INF\LICENSE.txt,11560,?--joda-time--2.9.9.jar#,"0.86935,
0.86259,
0.86177",,spdx/Apache-2.0,,,,joda-time,
pathSuffix,elasticsearch-6.2.3\lib\joda-time-2.9.9.jar#\META-INF\maven\joda-time\joda-time\pom.xml,34627,joda-time--joda-time--2.9.9,1,Apache 2,spdx/Apache-2.0,http://www.apache.org/licenses/LICENSE-2.0.txt,"jodastephen,
Stephen Colebourne,
broneill,
Brian S O'Neill,
Joda.org,
Adrian Acala,
Afif Ahmed,
Guy Allard,
Oren Benjamin,
Fredrik Borgh,
Dave Brosius,
Dan Cavallaro,
Luc Claes,
Emiliano Claria,
Dan Cojocar,
Evgeniy Devyatykh,
dspitfire,
Christopher Elkins,
emopers,
Jeroen van Erp,
Gwyn Evans,
John Fletcher,
Sean Geoghegan,
Jim Gough,
Craig Gidney,
haguenau,
Kaj Hejer,
Rowan Hill,
LongHua Huang,
Brendan Humphreys,
Vsevolod Ivanov,
Ing. Jan Kalab,
Ashish Katyal,
Martin Kneissl,
Sebastian Kurten,
Fabian Lange,
Vidar Larsen,
Kasper Laudrup,
Jeff Lavallee,
Chung-yeol Lee,
Antonio Leitao,
Kostas Maistrelis,
mjunginger,
Al Major,
Pete Marsh,
Blair Martin,
Paul Martin,
Katy P,
Amling Palantir,
Julen Parra,
Jorge Perez,
Rok Piltaver,
Michael Plump,
Bjorn Pollex,
Ryan Propper,
Mike Schrag,
Hajime Senuma,
Kandarp Shah,
Francois Staes,
Grzegorz Swierczynski,
Jason Tedor,
trejkaz,
Ricardo Trindade,
Bram Van Dam,
Ed Wagstaff,
Can Yapan,
Maxim Zhao,
Alex","https://github.com/jodastephen,
https://github.com/broneill,
http://www.joda.org,
https://github.com/AdrianAcala,
https://github.com/a7i7,
https://github.com/oby1,
https://github.com/mebigfatguy,
https://github.com/dancavallaro,
https://github.com/lucclaes,
https://github.com/emilianogc,
https://github.com/dancojocar,
https://github.com/john9x,
https://github.com/dspitfire,
https://github.com/celkins,
https://github.com/emopers,
https://github.com/jpgough,
https://github.com/Strilanc,
https://github.com/haguenau,
https://github.com/kajh,
https://github.com/rowanhill,
https://github.com/longhua,
https://github.com/pandacalculus,
https://github.com/seva-ask,
https://github.com/Pitel,
https://github.com/mkneissl,
https://github.com/sebkur,
https://github.com/CodingFabian,
https://github.com/vlarsen,
https://github.com/jlavallee,
https://github.com/chungyeol,
https://github.com/mjunginger,
https://github.com/petedmarsh,
https://github.com/pgpx,
https://github.com/katyp,
https://github.com/AmlingPalantir,
https://github.com/jperezalv,
https://github.com/Rok-Piltaver,
https://github.com/bjoernpollex,
https://github.com/hajimes,
https://github.com/gswierczynski,
https://github.com/jasontedor,
https://github.com/trejkaz,
https://github.com/codematters,
https://github.com/edwag,
https://github.com/canyapan,
https://github.com/nyrk",Joda-Time,Date and time library to replace JDK date handling
pathSuffix,elasticsearch-6.2.3\lib\jopt-simple-5.0.2.jar#\META-INF\maven\net.sf.jopt-simple\jopt-simple\pom.xml,13944,net.sf.jopt-simple--jopt-simple--5.0.2,1,The MIT License,spdx/MIT,http://www.opensource.org/licenses/mit-license.php,"pholser,
Paul Holser,
pholser@alumni.rice.edu",http://www.pholser.com,JOpt Simple,A Java library for parsing command line options
pathSuffix,elasticsearch-6.2.3\lib\jts-1.13.jar#\META-INF\maven\com.vividsolutions\jts\pom.xml,6329,com.vividsolutions--jts--1.13,1,Lesser General Public License (LGPL),spdx/LGPL-2.1-only,http://www.gnu.org/copyleft/lesser.txt,"dr_jts,
Martin Davis,
Tsusiat Software",,JTS Topology Suite,The JTS Topology Suite is an API for modelling and manipulating 2-dimensional linear geometry. It provides numerous geometric predicates and functions. JTS conforms to the Simple Features Specification for SQL published by the Open GIS Consortium.
pathSuffix,elasticsearch-6.2.3\lib\log4j-api-2.9.1.jar#\META-INF\LICENSE,11358,?--log4j-api--2.9.1.jar#,"0.87513,
0.87474,
0.87443",,spdx/Apache-2.0,,,,log4j-api,
pathSuffix,elasticsearch-6.2.3\lib\log4j-api-2.9.1.jar#\META-INF\NOTICE,173,?--log4j-api--2.9.1.jar#,"0.74093,
0.73583,
0.72542",,Approved/Apache Software Foundation products NOTICE,,,,log4j-api,
pathSuffix,elasticsearch-6.2.3\lib\log4j-api-2.9.1.jar#\META-INF\maven\org.apache.logging.log4j\log4j-api\pom.xml,12370,org.apache.logging.log4j--log4j-api--2.9.1,0.5,,spdx/Apache-2.0,,,,Apache Log4j API,The Apache Log4j API
pathSuffix,elasticsearch-6.2.3\lib\log4j-core-2.9.1.jar#\META-INF\LICENSE,11366,?--log4j-core--2.9.1.jar#,"0.87976,
0.87494,
0.87454",,spdx/Apache-2.0,,,,log4j-core,
pathSuffix,elasticsearch-6.2.3\lib\log4j-core-2.9.1.jar#\META-INF\NOTICE,217,?--log4j-core--2.9.1.jar#,"0.73218,
0.71102,
0.74661",,Approved/Apache Software Foundation products NOTICE,,,,log4j-core,
pathSuffix,elasticsearch-6.2.3\lib\log4j-core-2.9.1.jar#\META-INF\maven\org.apache.logging.log4j\log4j-core\pom.xml,20279,org.apache.logging.log4j--log4j-core--2.9.1,0.5,,spdx/Apache-2.0,,,,Apache Log4j Core,The Apache Log4j Implementation
pathSuffix,elasticsearch-6.2.3\lib\lucene-analyzers-common-7.2.1.jar#\META-INF\LICENSE.txt,24570,?--lucene-analyzers-common--7.2.1.jar#,"0.92273,
0.92191,
0.92135",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + Python-3 + ICU + LGPL-2.1 + CC-BY-SA-4.0 License,,,,lucene-analyzers-common,
pathSuffix,elasticsearch-6.2.3\lib\lucene-analyzers-common-7.2.1.jar#\META-INF\NOTICE.txt,9571,?--lucene-analyzers-common--7.2.1.jar#,"0.91115,
0.90720,
0.90716",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + LGPL-2.1 + CC-BY-SA-4.0 + mecab Notice,,,,lucene-analyzers-common,
pathSuffix,elasticsearch-6.2.3\lib\lucene-backward-codecs-7.2.1.jar#\META-INF\LICENSE.txt,24570,?--lucene-backward-codecs--7.2.1.jar#,"0.91776,
0.91772,
0.91660",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + Python-3 + ICU + LGPL-2.1 + CC-BY-SA-4.0 License,,,,lucene-backward-codecs,
pathSuffix,elasticsearch-6.2.3\lib\lucene-backward-codecs-7.2.1.jar#\META-INF\NOTICE.txt,9571,?--lucene-backward-codecs--7.2.1.jar#,"0.89850,
0.89848,
0.89769",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + LGPL-2.1 + CC-BY-SA-4.0 + mecab Notice,,,,lucene-backward-codecs,
pathSuffix,elasticsearch-6.2.3\lib\lucene-core-7.2.1.jar#\META-INF\LICENSE.txt,24570,?--lucene-core--7.2.1.jar#,"0.92150,
0.92095,
0.92071",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + Python-3 + ICU + LGPL-2.1 + CC-BY-SA-4.0 License,,,,lucene-core,
pathSuffix,elasticsearch-6.2.3\lib\lucene-core-7.2.1.jar#\META-INF\NOTICE.txt,9571,?--lucene-core--7.2.1.jar#,"0.89996,
0.89911,
0.89745",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + LGPL-2.1 + CC-BY-SA-4.0 + mecab Notice,,,,lucene-core,
pathSuffix,elasticsearch-6.2.3\lib\lucene-grouping-7.2.1.jar#\META-INF\LICENSE.txt,24570,?--lucene-grouping--7.2.1.jar#,"0.92506,
0.92199,
0.92190",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + Python-3 + ICU + LGPL-2.1 + CC-BY-SA-4.0 License,,,,lucene-grouping,
pathSuffix,elasticsearch-6.2.3\lib\lucene-grouping-7.2.1.jar#\META-INF\NOTICE.txt,9571,?--lucene-grouping--7.2.1.jar#,"0.89954,
0.89494,
0.89416",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + LGPL-2.1 + CC-BY-SA-4.0 + mecab Notice,,,,lucene-grouping,
pathSuffix,elasticsearch-6.2.3\lib\lucene-highlighter-7.2.1.jar#\META-INF\LICENSE.txt,24570,?--lucene-highlighter--7.2.1.jar#,"0.92107,
0.92008,
0.91799",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + Python-3 + ICU + LGPL-2.1 + CC-BY-SA-4.0 License,,,,lucene-highlighter,
pathSuffix,elasticsearch-6.2.3\lib\lucene-highlighter-7.2.1.jar#\META-INF\NOTICE.txt,9571,?--lucene-highlighter--7.2.1.jar#,"0.90555,
0.90470,
0.90288",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + LGPL-2.1 + CC-BY-SA-4.0 + mecab Notice,,,,lucene-highlighter,
pathSuffix,elasticsearch-6.2.3\lib\lucene-join-7.2.1.jar#\META-INF\LICENSE.txt,24570,?--lucene-join--7.2.1.jar#,"0.91920,
0.91664,
0.91460",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + Python-3 + ICU + LGPL-2.1 + CC-BY-SA-4.0 License,,,,lucene-join,
pathSuffix,elasticsearch-6.2.3\lib\lucene-join-7.2.1.jar#\META-INF\NOTICE.txt,9571,?--lucene-join--7.2.1.jar#,"0.89668,
0.89453,
0.89427",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + LGPL-2.1 + CC-BY-SA-4.0 + mecab Notice,,,,lucene-join,
pathSuffix,elasticsearch-6.2.3\lib\lucene-memory-7.2.1.jar#\META-INF\LICENSE.txt,24570,?--lucene-memory--7.2.1.jar#,"0.92541,
0.92539,
0.92402",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + Python-3 + ICU + LGPL-2.1 + CC-BY-SA-4.0 License,,,,lucene-memory,
pathSuffix,elasticsearch-6.2.3\lib\lucene-memory-7.2.1.jar#\META-INF\NOTICE.txt,9571,?--lucene-memory--7.2.1.jar#,"0.91047,
0.90871,
0.90858",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + LGPL-2.1 + CC-BY-SA-4.0 + mecab Notice,,,,lucene-memory,
pathSuffix,elasticsearch-6.2.3\lib\lucene-misc-7.2.1.jar#\META-INF\LICENSE.txt,24570,?--lucene-misc--7.2.1.jar#,"0.91698,
0.91677,
0.91550",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + Python-3 + ICU + LGPL-2.1 + CC-BY-SA-4.0 License,,,,lucene-misc,
pathSuffix,elasticsearch-6.2.3\lib\lucene-misc-7.2.1.jar#\META-INF\NOTICE.txt,9571,?--lucene-misc--7.2.1.jar#,"0.90194,
0.90142,
0.90021",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + LGPL-2.1 + CC-BY-SA-4.0 + mecab Notice,,,,lucene-misc,
pathSuffix,elasticsearch-6.2.3\lib\lucene-queries-7.2.1.jar#\META-INF\LICENSE.txt,24570,?--lucene-queries--7.2.1.jar#,"0.91956,
0.91762,
0.91728",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + Python-3 + ICU + LGPL-2.1 + CC-BY-SA-4.0 License,,,,lucene-queries,
pathSuffix,elasticsearch-6.2.3\lib\lucene-queries-7.2.1.jar#\META-INF\NOTICE.txt,9571,?--lucene-queries--7.2.1.jar#,"0.90406,
0.90279,
0.90089",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + LGPL-2.1 + CC-BY-SA-4.0 + mecab Notice,,,,lucene-queries,
pathSuffix,elasticsearch-6.2.3\lib\lucene-queryparser-7.2.1.jar#\META-INF\LICENSE.txt,24570,?--lucene-queryparser--7.2.1.jar#,"0.91565,
0.91543,
0.91533",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + Python-3 + ICU + LGPL-2.1 + CC-BY-SA-4.0 License,,,,lucene-queryparser,
pathSuffix,elasticsearch-6.2.3\lib\lucene-queryparser-7.2.1.jar#\META-INF\NOTICE.txt,9571,?--lucene-queryparser--7.2.1.jar#,"0.90574,
0.90059,
0.90036",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + LGPL-2.1 + CC-BY-SA-4.0 + mecab Notice,,,,lucene-queryparser,
pathSuffix,elasticsearch-6.2.3\lib\lucene-sandbox-7.2.1.jar#\META-INF\LICENSE.txt,24570,?--lucene-sandbox--7.2.1.jar#,"0.90766,
0.90262,
0.90135",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + Python-3 + ICU + LGPL-2.1 + CC-BY-SA-4.0 License,,,,lucene-sandbox,
pathSuffix,elasticsearch-6.2.3\lib\lucene-sandbox-7.2.1.jar#\META-INF\NOTICE.txt,9571,?--lucene-sandbox--7.2.1.jar#,"0.90240,
0.89952,
0.89894",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + LGPL-2.1 + CC-BY-SA-4.0 + mecab Notice,,,,lucene-sandbox,
pathSuffix,elasticsearch-6.2.3\lib\lucene-spatial-7.2.1.jar#\META-INF\LICENSE.txt,24570,?--lucene-spatial--7.2.1.jar#,"0.92007,
0.91571,
0.91538",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + Python-3 + ICU + LGPL-2.1 + CC-BY-SA-4.0 License,,,,lucene-spatial,
pathSuffix,elasticsearch-6.2.3\lib\lucene-spatial-7.2.1.jar#\META-INF\NOTICE.txt,9571,?--lucene-spatial--7.2.1.jar#,"0.90865,
0.90566,
0.90565",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + LGPL-2.1 + CC-BY-SA-4.0 + mecab Notice,,,,lucene-spatial,
pathSuffix,elasticsearch-6.2.3\lib\lucene-spatial-extras-7.2.1.jar#\META-INF\LICENSE.txt,24570,?--lucene-spatial-extras--7.2.1.jar#,"0.92323,
0.92143,
0.92090",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + Python-3 + ICU + LGPL-2.1 + CC-BY-SA-4.0 License,,,,lucene-spatial-extras,
pathSuffix,elasticsearch-6.2.3\lib\lucene-spatial-extras-7.2.1.jar#\META-INF\NOTICE.txt,9571,?--lucene-spatial-extras--7.2.1.jar#,"0.90331,
0.90267,
0.90140",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + LGPL-2.1 + CC-BY-SA-4.0 + mecab Notice,,,,lucene-spatial-extras,
pathSuffix,elasticsearch-6.2.3\lib\lucene-spatial3d-7.2.1.jar#\META-INF\LICENSE.txt,24570,?--lucene-spatial3d--7.2.1.jar#,"0.92302,
0.92291,
0.92231",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + Python-3 + ICU + LGPL-2.1 + CC-BY-SA-4.0 License,,,,lucene-spatial3d,
pathSuffix,elasticsearch-6.2.3\lib\lucene-spatial3d-7.2.1.jar#\META-INF\NOTICE.txt,9571,?--lucene-spatial3d--7.2.1.jar#,"0.90628,
0.90412,
0.90395",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + LGPL-2.1 + CC-BY-SA-4.0 + mecab Notice,,,,lucene-spatial3d,
pathSuffix,elasticsearch-6.2.3\lib\lucene-suggest-7.2.1.jar#\META-INF\LICENSE.txt,24570,?--lucene-suggest--7.2.1.jar#,"0.91901,
0.91871,
0.91771",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + Python-3 + ICU + LGPL-2.1 + CC-BY-SA-4.0 License,,,,lucene-suggest,
pathSuffix,elasticsearch-6.2.3\lib\lucene-suggest-7.2.1.jar#\META-INF\NOTICE.txt,9571,?--lucene-suggest--7.2.1.jar#,"0.89585,
0.89439,
0.89400",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + LGPL-2.1 + CC-BY-SA-4.0 + mecab Notice,,,,lucene-suggest,
pathSuffix,elasticsearch-6.2.3\lib\plugin-classloader-6.2.3.jar#\META-INF\LICENSE.txt,11358,?--plugin-classloader--6.2.3.jar#,"0.86927,
0.86699,
0.86382",,spdx/Apache-2.0,,,,plugin-classloader,
pathSuffix,elasticsearch-6.2.3\lib\plugin-cli-6.2.3.jar#\META-INF\LICENSE.txt,11358,?--plugin-cli--6.2.3.jar#,"0.86387,
0.85882,
0.85734",,spdx/Apache-2.0,,,,plugin-cli,
pathSuffix,elasticsearch-6.2.3\lib\securesm-1.2.jar#\META-INF\maven\org.elasticsearch\securesm\pom.xml,3477,org.elasticsearch--securesm--1.2,1,"The Apache Software License, Version 2.0",spdx/Apache-2.0,http://www.apache.org/licenses/LICENSE-2.0.txt,,,Elasticsearch SecureSM,SecurityManager implementation that works around design flaws in Java
pathSuffix,elasticsearch-6.2.3\lib\snakeyaml-1.17.jar#\META-INF\maven\org.yaml\snakeyaml\pom.xml,28005,org.yaml--snakeyaml--1.17,1,"Apache License, Version 2.0",spdx/Apache-2.0,http://www.apache.org/licenses/LICENSE-2.0.txt,"asomov,
Andrey Somov,
public.somov@gmail.com,
maslovalex,
Alexander Maslov,
alexander.maslov@gmail.com,
Jordan,
Jordan Angold,
jordanangold@gmail.com",,SnakeYAML,YAML 1.1 parser and emitter for Java
pathSuffix,elasticsearch-6.2.3\lib\spatial4j-0.6.jar#\META-INF\maven\org.locationtech.spatial4j\spatial4j\pom.xml,13617,org.locationtech.spatial4j--spatial4j--0.6,1,"The Apache Software License, Version 2.0",spdx/Apache-2.0,http://www.apache.org/licenses/LICENSE-2.0.txt,LocationTech,http://www.locationtech.org/,Spatial4J,"Spatial4j is a general purpose spatial / geospatial ASL licensed open-source Java library. It's core capabilities are 3-fold: to provide common geospatially-aware shapes, to provide distance calculations and other math, and to read shape formats like WKT and GeoJSON."
pathSuffix,elasticsearch-6.2.3\lib\t-digest-3.0.jar#\META-INF\maven\com.tdunning\t-digest\pom.xml,7384,com.tdunning--t-digest--3.0,1,"The Apache Software License, Version 2.0",spdx/Apache-2.0,http://www.apache.org/licenses/LICENSE-2.0.txt,"tdunning,
Ted,
ted.dunning@gmail.com",https://github.com/tdunning/t-digest,T-Digest,Data structure which allows accurate estimation of quantiles and related rank statistics
pathSuffix,elasticsearch-6.2.3\modules\aggs-matrix-stats\aggs-matrix-stats-6.2.3.jar#\META-INF\LICENSE.txt,11358,?--aggs-matrix-stats--6.2.3.jar,"0.87183,
0.86924,
0.86767",,spdx/Apache-2.0,,,,"aggs-matrix-stats
aggs-matrix-stats",
pathSuffix,elasticsearch-6.2.3\modules\analysis-common\analysis-common-6.2.3.jar#\META-INF\LICENSE.txt,11358,?--analysis-common--6.2.3.jar,"0.88565,
0.88089,
0.87799",,spdx/Apache-2.0,,,,"analysis-common
analysis-common",
pathSuffix,elasticsearch-6.2.3\modules\ingest-common\ingest-common-6.2.3.jar#\META-INF\LICENSE.txt,11358,?--ingest-common--6.2.3.jar,"0.88131,
0.87918,
0.87651",,spdx/Apache-2.0,,,,"ingest-common
ingest-common",
pathSuffix,elasticsearch-6.2.3\modules\ingest-common\jcodings-1.0.12.jar#\META-INF\maven\org.jruby.jcodings\jcodings\pom.xml,3411,org.jruby.jcodings--jcodings--1.0.12,1,MIT License,spdx/MIT,http://www.opensource.org/licenses/mit-license.php,"lopex,
Marcin Mielzynski,
lopx@gazeta.pl",,JCodings,Byte based encoding support library for java
pathSuffix,elasticsearch-6.2.3\modules\ingest-common\joni-2.1.6.jar#\META-INF\maven\org.jruby.joni\joni\pom.xml,4414,org.jruby.joni--joni--2.1.6,1,MIT License,spdx/MIT,http://www.opensource.org/licenses/mit-license.php,"lopex,
Marcin Mielzynski,
lopx@gazeta.pl",,Joni,Java port of Oniguruma: http://www.geocities.jp/kosako3/oniguruma that uses byte arrays directly instead of java Strings and chars
pathSuffix,elasticsearch-6.2.3\modules\lang-expression\antlr4-runtime-4.5.1-1.jar#\META-INF\maven\org.antlr\antlr4-runtime\pom.xml,2312,org.antlr--antlr4-runtime--4.5.1-1,0.5,,"spdx/ANTLR-PD,
spdx/BSD-3-Clause",,,,ANTLR 4 Runtime,The ANTLR 4 Runtime
pathSuffix,elasticsearch-6.2.3\modules\lang-expression\lang-expression-6.2.3.jar#\META-INF\LICENSE.txt,11358,?--lang-expression--6.2.3.jar,"0.87341,
0.87313,
0.86904",,spdx/Apache-2.0,,,,"lang-expression
lang-expression",
pathSuffix,elasticsearch-6.2.3\modules\lang-expression\lucene-expressions-7.2.1.jar#\META-INF\LICENSE.txt,24570,?--lucene-expressions--7.2.1.jar,"0.90773,
0.90766,
0.90617",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + Python-3 + ICU + LGPL-2.1 + CC-BY-SA-4.0 License,,,,"lucene-expressions
lucene-expressions",
pathSuffix,elasticsearch-6.2.3\modules\lang-expression\lucene-expressions-7.2.1.jar#\META-INF\NOTICE.txt,9571,?--lucene-expressions--7.2.1.jar,"0.91192,
0.91192,
0.91135",,Approved/Apache-2.0 + BSD-2-Clause + BSD-3-Clause + LGPL-2.1 + CC-BY-SA-4.0 + mecab Notice,,,,"lucene-expressions
lucene-expressions",
pathSuffix,elasticsearch-6.2.3\modules\lang-mustache\lang-mustache-6.2.3.jar#\META-INF\LICENSE.txt,11358,?--lang-mustache--6.2.3.jar,"0.87199,
0.87193,
0.86956",,spdx/Apache-2.0,,,,"lang-mustache
lang-mustache",
pathSuffix,elasticsearch-6.2.3\modules\lang-painless\antlr4-runtime-4.5.3.jar#\META-INF\maven\org.antlr\antlr4-runtime\pom.xml,2310,org.antlr--antlr4-runtime--4.5.3,0.5,,"spdx/ANTLR-PD,
spdx/BSD-3-Clause",,,,ANTLR 4 Runtime,The ANTLR 4 Runtime
pathSuffix,elasticsearch-6.2.3\modules\lang-painless\elasticsearch-scripting-painless-spi-6.2.3.jar#\META-INF\LICENSE.txt,11358,?--elasticsearch-scripting-painless-spi--6.2.3.jar,"0.86310,
0.86250,
0.86050",,spdx/Apache-2.0,,,,"elasticsearch-scripting-painless-spi
elasticsearch-scripting-painless-spi",
pathSuffix,elasticsearch-6.2.3\modules\lang-painless\lang-painless-6.2.3.jar#\META-INF\LICENSE.txt,11358,?--lang-painless--6.2.3.jar,"0.87704,
0.87534,
0.87455",,spdx/Apache-2.0,,,,"lang-painless
lang-painless",
pathSuffix,elasticsearch-6.2.3\modules\mapper-extras\mapper-extras-6.2.3.jar#\META-INF\LICENSE.txt,11358,?--mapper-extras--6.2.3.jar,"0.87168,
0.86933,
0.86813",,spdx/Apache-2.0,,,,"mapper-extras
mapper-extras",
pathSuffix,elasticsearch-6.2.3\modules\parent-join\parent-join-6.2.3.jar#\META-INF\LICENSE.txt,11358,?--parent-join--6.2.3.jar,"0.87214,
0.86945,
0.86850",,spdx/Apache-2.0,,,,"parent-join
parent-join",
pathSuffix,elasticsearch-6.2.3\modules\percolator\percolator-6.2.3.jar#\META-INF\LICENSE.txt,11358,?--percolator--6.2.3.jar,"0.86954,
0.86776,
0.86609",,spdx/Apache-2.0,,,,"percolator
percolator",
pathSuffix,elasticsearch-6.2.3\modules\rank-eval\rank-eval-6.2.3.jar#\META-INF\LICENSE.txt,11358,?--rank-eval--6.2.3.jar,"0.87600,
0.87598,
0.86971",,spdx/Apache-2.0,,,,"rank-eval
rank-eval",
pathSuffix,elasticsearch-6.2.3\modules\reindex\commons-codec-1.10.jar#\META-INF\LICENSE.txt,11560,?--commons-codec--1.10.jar,"0.85593,
0.85589,
0.85578",,spdx/Apache-2.0,,,,"commons-codec
commons-codec",
pathSuffix,elasticsearch-6.2.3\modules\reindex\commons-codec-1.10.jar#\META-INF\NOTICE.txt,749,?--commons-codec--1.10.jar,"0.75746,
0.75392,
0.77417",,Approved/Apache-2.0 + OWN CREDITS NOTICE(2),,,,"commons-codec
commons-codec",
pathSuffix,elasticsearch-6.2.3\modules\reindex\commons-codec-1.10.jar#\META-INF\maven\commons-codec\commons-codec\pom.xml,11609,commons-codec--commons-codec--1.10,0.5,,spdx/Apache-2.0,,"bayard,
Henri Yandell,
bayard@apache.org,
tobrien,
Tim OBrien,
tobrien@apache.org,
sanders,
Scott Sanders,
sanders@totalsync.com,
rwaldhoff,
Rodney Waldhoff,
rwaldhoff@apache.org,
dlr,
Daniel Rall,
dlr@finemaltcoding.com,
jon,
Jon S. Stevens,
jon@collab.net,
ggregory,
Gary Gregory,
ggregory@apache.org,
dgraham,
David Graham,
dgraham@apache.org,
julius,
Julius Davies,
julius@apache.org,
tn,
Thomas Neidhart,
tn@apache.org,
Christopher O'Brien,
siege@preoccupied.net,
Martin Redington,
Jeffery Dever,
Steve Zimmermann,
steve.zimmermann@heii.com,
Benjamin Walstrum,
ben@walstrum.com,
Oleg Kalnichevski,
oleg@ural.ru,
Dave Dribin,
apache@dave.dribin.org,
Alex Karasulu,
aok123 at bellsouth.net,
Matthew Inger,
mattinger at yahoo.com,
Jochen Wiedmann,
jochen@apache.org,
Sebastian Bazley,
sebb@apache.org,
Matthew Pocock,
turingatemyhamster@gmail.com,
Colm Rice,
colm_rice at hotmail dot com",http://www.garygregory.com,Apache Commons Codec,"The Apache Commons Codec package contains simple encoder and decoders for various formats such as Base64 and Hexadecimal. In addition to these widely used encoders and decoders, the codec package also maintains a collection of phonetic encoding utilities."
pathSuffix,elasticsearch-6.2.3\modules\reindex\commons-logging-1.1.3.jar#\META-INF\LICENSE.txt,11358,?--commons-logging--1.1.3.jar,"0.87209,
0.87012,
0.86849",,spdx/Apache-2.0,,,,"commons-logging
commons-logging",
pathSuffix,elasticsearch-6.2.3\modules\reindex\commons-logging-1.1.3.jar#\META-INF\NOTICE.txt,177,?--commons-logging--1.1.3.jar,"0.74114,
0.72775,
0.72675",,Approved/Apache Software Foundation products NOTICE,,,,"commons-logging
commons-logging",
